t,filt_x,filt_y,approximate_speed
1.7069999999999999,156.90134591695102,-4.747299078626146,0.1024479666615204
1.7080000000000002,156.9389419717087,-4.66034016430571,0.1011781287622724
1.709,156.97606086993582,-4.5744862483834465,0.09986233987414436
1.71,157.01267110815692,-4.489769814375531,0.09850349699819756
1.7109999999999999,157.04874225582225,-4.406220681854563,0.09710449262401817
1.712,157.08424537677445,-4.323866321348325,0.09566824276515863
1.713,157.1191530953617,-4.242731867137431,0.09419767972114808
1.714,157.1534396563057,-4.162840134560489,0.09269574539253103
1.715,157.18708097835957,-4.0842116413220975,0.0911653851334984
1.716,157.22005469746418,-4.0068646323276695,0.08960954142659981
1.7169999999999999,157.2523402120315,-3.930815107603008,0.0880311493722568
1.7180000000000002,157.2839187220328,-3.8560768528910265,0.0864331326054695
1.719,157.3147729450119,-3.782661319499193,0.08481840411281481
1.72,157.34488747834794,-3.7105778263533935,0.08318989691828359
1.7209999999999999,157.37424915915645,-3.6398337653679085,0.08155046740075343
1.722,157.40284669366844,-3.570434450294817,0.07990294617013559
1.723,157.4306702927123,-3.502382831942769,0.07825009423548372
1.724,157.4577119692894,-3.435679795046016,0.07659470054051375
1.725,157.48396592752218,-3.3703245399384083,0.07493949825278906
1.726,157.50942843965294,-3.3063143769559233,0.07328714931186213
1.7269999999999999,157.53409778599172,-3.243644758195584,0.07164026834151334
1.7280000000000002,157.5579735852055,-3.1823091927497087,0.070001484199896
1.729,157.5810572630381,-3.1222993830660197,0.06837338215434711
1.73,157.60335202272694,-3.0636052661566464,0.06675850249228225
1.7309999999999999,157.6248628116586,-3.006215228620781,0.06515931148204669
1.732,157.64559628452508,-2.9501160779350686,0.06357821180918581
1.733,157.66556076326043,-2.8952927828672617,0.062017590024713624
1.734,157.68476619404777,-2.8417287275580456,0.06047978142962585
1.735,157.70322410169942,-2.7894057565052366,0.058967068912887416
1.736,157.72094754171837,-2.73830422028562,0.0574816818385551
1.7369999999999999,157.73795105036015,-2.688403022081342,0.05602579497731673
1.7380000000000002,157.7542505930123,-2.639679665075942,0.05460152747772429
1.739,157.7698635112124,-2.5921103007823256,0.05321094187223158
1.74,157.7848084686191,-2.545669778359484,0.05185604311235452
1.7409999999999999,157.79910539624564,-2.5003316949691685,0.05053877762639794
1.742,157.8127754372509,-2.4560684472156145,0.0492610323918114
1.743,157.82584089157086,-2.412851283702488,0.04802463401259215
1.744,157.83832516064984,-2.3706503587329424,0.046831347790535265
1.745,157.85025269251082,-2.329434787168504,0.045682876777205866
1.746,157.86164892737276,-2.2891727004523177,0.044580860791543
1.7469999999999999,157.8725402439941,-2.2498313037934543,0.043526875386304016
1.7480000000000002,157.8829539068841,-2.211376934498376,0.04252243074474845
1.749,157.8929180144874,-2.1737751214270067,0.041568970487548144
1.75,157.9024614484041,-2.136990645540978,0.040667870368631134
1.751,157.9116138236667,-2.1009876015039746,0.03982043683801468
1.7519999999999998,157.92040544004809,-2.0657294602856604,0.03902790544925983
1.7530000000000001,157.92886725173608,-2.031179207756727,0.03829142722613655
1.754,157.9370308169826,-1.99729939418036,0.03761207184812918
1.755,157.94492821500037,-1.9640520403232256,0.036990845874405535
1.756,157.95259202454224,-1.9313988082204412,0.036428675905830925
1.757,157.96005527860942,-1.899301068647676,0.035926405815868805
1.758,157.9673514191324,-1.86771996926652,0.035484793707008494
1.7590000000000001,157.97451425131212,-1.8366165033611015,0.03510450858434152
1.76,157.98157789726878,-1.8059515790786516,0.034786126741484534
1.761,157.98857674863336,-1.7756860890830162,0.03453012786048868
1.7619999999999998,157.995545417693,-1.7457809805251905,0.034336890832587674
1.7630000000000001,158.00251868668641,-1.7161974970992384,0.0342067170863699
1.764,158.00953145484968,-1.6868971937774428,0.03413981715028784
1.765,158.01661868281417,-1.6578415334672019,0.03413622932252753
1.766,158.0238153339635,-1.628992324396652,0.034195873371029264
1.767,158.03115631238967,-1.600311788743782,0.034318545116477785
1.768,158.03867639710722,-1.5717626310698019,0.03450391093703566
1.7690000000000001,158.04641017223014,-1.5433081064081842,0.03475150224841925
1.77,158.0543919528541,-1.514912087857658,0.035060710018792546
1.771,158.0626557064509,-1.4865391335239666,0.035430779385349394
1.7719999999999998,158.07123496964078,-1.4581545526522144,0.035860804444764215
1.7730000000000001,158.08016276027158,-1.4297244707885757,0.036349723294226914
1.774,158.0894714848223,-1.4012158938077108,0.036896313405021516
1.775,158.0991928412236,-1.372596770640111,0.03749918741345462
1.776,158.10935771727063,-1.3438360545322527,0.038156789415650115
1.777,158.11999608490385,-1.3149037626716538,0.03886739185487065
1.778,158.1311366385214,-1.2857710516058365,0.039629103826640096
1.7790000000000001,158.14280682184443,-1.2564102633498997,0.040439886891147685
1.78,158.1550332823833,-1.226794939332157,0.04129748004916295
1.781,158.16784128301828,-1.1968999046616622,0.04219944679132267
1.7819999999999998,158.1812545847059,-1.1667013169739169,0.04314317610687124
1.7830000000000001,158.19529532839633,-1.1361767126864752,0.04412588457843419
1.784,158.20998391707843,-1.1053050505168185,0.04514461962277262
1.785,158.22533917596843,-1.0740667541670958,0.04619623673134972
1.786,158.2413780199881,-1.042443748346104,0.04727744752997029
1.787,158.25811485476186,-1.010419489667635,0.048384829100573734
1.788,158.27556191120624,-0.9779790011623392,0.0495148138677922
1.7890000000000001,158.29372914231558,-0.9451089001691,0.050663699186618935
1.79,158.3126241269009,-0.9117974227886056,0.051827658192319985
1.791,158.3322519814267,-0.8780344448183606,0.05300275188884929
1.7919999999999998,158.35261499031344,-0.8438114521532153,0.054184945437106224
1.7930000000000001,158.37371288536008,-0.8091216106744569,0.05537013636798023
1.794,158.39554304375446,-0.7739598174591751,0.05655413033079978
1.795,158.4181001195476,-0.7383226547860506,0.05773268104211617
1.796,158.44137601368516,-0.7022083928929399,0.05890150766331055
1.797,158.46535985800924,-0.6656169889254799,0.06005631298500521
1.798,158.4900380139747,-0.6285500820696275,0.061192802300121585
1.7990000000000002,158.51539408671425,-0.5910109848681425,0.062306702834459375
1.8,158.54140923044594,-0.5530045536366855,0.06339374064434977
1.801,158.5680618947007,-0.5145372996341643,0.06444971865630719
1.8019999999999998,158.59532758092658,-0.4756174990207694,0.06547056001819634
1.8030000000000002,158.62317926316945,-0.43625502380704734,0.06645228887382587
1.804,158.65158748194025,-0.39646131492355613,0.06739105052480872
1.805,158.6805204543656,-0.3562493514963025,0.06828313120816648
1.806,158.70994420016154,-0.3156336163645036,0.06912497732809399
1.807,158.739822682811,-0.2746300578781702,0.06991321398352289
1.808,158.77011796516717,-0.2332560480143316,0.07064466263671608
1.8090000000000002,158.80079037854372,-0.19153033685218745,0.0713163577734632
1.81,158.83179870421438,-0.1494730034496759,0.07192556241407175
1.811,158.86310036610706,-0.1071054031666597,0.07246978234316255
1.8119999999999998,158.89465163334413,-0.06445011148403046,0.07294677893657348
1.8130000000000002,158.92640783117824,-0.02153086437305584,0.07335458047697893
1.814,158.9583232613127,0.02162737861443322,0.07369152662295772
1.815,158.9903517950181,0.06499865760373894,0.07395624400713544
1.8159999999999998,159.0224473303714,0.10855617980212542,0.07414760285783799
1.817,159.05456370587626,0.1522722588285289,0.07426477013375185
1.818,159.08665493023918,0.19611839112523305,0.07430721198745985
1.819,159.11867541018646,0.2400653352137809,0.07427469439647147
1.82,159.15058017457574,0.28408319366572915,0.0741672819629791
1.821,159.18232509310087,0.3281414976385961,0.07398533489842504
1.8219999999999998,159.21386736171362,0.3722094683535349,0.07372945381187583
1.8230000000000002,159.24516540998846,0.4162559177771576,0.0734005352203453
1.824,159.27617878458724,0.4602491425316856,0.0729998032043919
1.825,159.3068686729039,0.5041572350420068,0.07252874645951092
1.8259999999999998,159.33719806989856,0.547948176879556,0.07198910722883445
1.827,159.36713193110182,0.5915899333967579,0.07138286882441347
1.828,159.39663731075726,0.6350505493180653,0.07071224185538186
1.829,159.42568348421636,0.6782982449303054,0.06997964929002533
1.83,159.45424205387278,0.7213015124930191,0.06918771048754263
1.831,159.48228703808394,0.7640292124690727,0.06833922434095194
1.8319999999999999,159.50979494269632,0.8064506691573728,0.0674371516766347
1.8330000000000002,159.5367448149678,0.8485357652937267,0.06648459705997332
1.834,159.56311827984732,0.8902550351730714,0.06548479015699737
1.835,159.5888995587401,0.9315797558366772,0.06444106680236142
1.8359999999999999,159.6140754710463,0.9724820358622552,0.06335684992127293
1.837,159.63863541891962,1.012934901293029,0.0622356304508045
1.838,159.6625713558393,1.052912378244341,0.06108094840097481
1.839,159.68587773971547,1.0923895717333512,0.05989637418954835
1.84,159.7085514713847,1.1313427402889114,0.058685490378514414
1.841,159.73059181945632,1.1697493659147349,0.057451873931702736
1.8419999999999999,159.75200033256453,1.207588218999971,0.056199079103524806
1.8430000000000002,159.77278074017144,1.244839417796359,0.05493062106024743
1.844,159.79293884312776,1.2814845199186948,0.05364995421431335
1.845,159.81248239525294,1.3175065776290165,0.052360456276709086
1.8459999999999999,159.83142097722663,1.3528900320372086,0.051065438277796985
1.847,159.84976586411273,1.3876208517924082,0.049768115246235416
1.848,159.86752988783826,1.4216865605095268,0.04847159467779365
1.849,159.884727295936,1.4550762572752935,0.047178866109588116
1.85,159.9013736078465,1.4877806301295338,0.04589279182497058
1.851,159.91748547003388,1.5197919624677236,0.044616098703210746
1.8519999999999999,159.933080511118,1.5511041323623536,0.043351371217324686
1.8530000000000002,159.9481771981778,1.5817126048522383,0.04210104557474285
1.854,159.9627946953029,1.6116144173003712,0.04086740498590248
1.855,159.9769527253984,1.640808157971282,0.039652576036889126
1.8559999999999999,159.99067143616418,1.6692939380279497,0.03845852613554756
1.857,160.00397127108016,1.6970733571952434,0.03728706199264351
1.858,160.0168728461403,1.7241494633813133,0.0361398290941056
1.859,160.02939683297194,1.7505267065898382,0.035018312114046345
1.86,160.04156384889274,1.7762108874938056,0.033923836214717895
1.861,160.05339435435275,1.8012091010758142,0.032857569175256764
1.8619999999999999,160.06490855810983,1.8255296757696116,0.03182052428751083
